order,expected_use_time
9596,791.5628
9597,566.4143
9598,933.9045
9599,96.74191
9600,481.69357
9601,500.57977
9602,884.4427
9603,67.55571
9604,494.81912
9605,352.93073
9606,561.8122
9607,204.09245
9608,206.0334
9609,253.80864
9610,547.49493
9611,330.66086
9612,156.0655
9613,263.44556
9614,383.64627
9615,299.7284
9616,575.63666
9617,348.21274
9618,340.8245
9619,355.88138
9620,436.5692
9621,-3.382
9622,140.71062
9623,257.41943
9624,156.11058
9625,418.06436
9626,332.5716
9627,220.93872
9628,1131.6287
9629,390.19495
9630,570.0557
9631,606.3069
9632,1201.4958
9633,261.60736
9634,399.56766
9635,505.0382
9636,1602.6763
9637,37.895092
9638,2.3038437
9639,57.78234
9640,-4.266071
9641,324.7155
9642,499.60754
9643,404.39816
9644,423.26794
9645,462.6502
9646,306.3024
9647,308.19138
9648,494.74054
9649,255.13606
9650,327.2919
9651,289.4258
9652,473.24518
9653,383.29614
9654,526.6914
9655,510.49783
9656,846.5747
9657,11.589416
9658,415.02335
9659,291.7075
9660,708.5062
9661,352.29437
9662,695.4356
9663,254.60838
9664,446.8905
9665,409.39713
9666,343.23807
9667,592.14606
9668,223.09393
9669,367.98633
9670,914.554
9671,1.396122
9672,479.70416
9673,211.08224
9674,1009.52795
9675,304.62296
9676,553.92865
9677,411.95093
9678,643.4681
9679,62.685764
9680,302.02957
9681,595.48596
9682,505.40924
9683,204.33252
9684,663.5224
9685,221.8167
9686,348.40253
9687,149.1583
9688,178.29956
9689,200.07614
9690,211.01297
9691,78.019714
9692,420.86392
9693,289.55664
9694,328.71466
9695,180.88281
9696,247.31581
9697,713.25494
9698,307.74954
9699,258.0977
9700,573.9655
9701,54.82894
9702,338.2646
9703,320.23727
9704,310.34152
9705,376.25232
9706,400.20206
9707,470.66147
9708,535.8544
9709,265.51407
9710,196.80562
9711,229.32048
9712,1074.1467
9713,215.10654
9714,326.54092
9715,637.12054
9716,1269.8138
9717,290.55707
9718,519.803
9719,214.21487
9720,279.25684
9721,20.930738
9722,547.29224
9723,694.49615
9724,169.53822
9725,496.74686
9726,739.08826
9727,324.77017
9728,374.10083
9729,454.28235
9730,872.1914
9731,271.2075
9732,372.63525
9733,370.0429
9734,702.108
9735,130.47614
9736,560.1227
9737,238.11435
9738,697.48584
9739,171.6988
9740,377.8133
9741,364.60062
9742,690.82745
9743,58.022087
9744,339.14374
9745,515.0014
9746,248.58403
9747,322.1351
9748,400.18155
9749,244.06065
9750,553.3549
9751,229.5259
9752,195.809
9753,461.26993
9754,158.16316
9755,412.3445
9756,242.06999
9757,244.95975
9758,1018.6821
9759,141.12135
9760,296.78513
9761,284.1968
9762,326.5199
9763,372.17258
9764,500.09512
9765,284.3837
9766,622.09845
9767,665.2052
9768,722.4811
9769,494.41733
9770,196.76582
9771,284.9968
9772,276.09058
9773,372.07883
9774,617.43176
9775,521.0131
9776,260.2147
9777,377.66553
9778,654.8311
9779,493.52112
9780,629.64734
9781,60.062626
9782,53.231915
9783,130.59001
9784,12.110418
9785,10.174609
9786,286.88632
9787,349.60547
9788,463.43283
9789,359.36096
9790,241.44998
9791,498.68
9792,451.40234
9793,277.1944
9794,31.067434
9795,249.459
9796,814.0085
9797,462.9616
9798,709.52423
9799,293.4643
9800,400.79495
9801,353.93527
9802,450.2502
9803,408.8877
9804,699.5859
9805,452.85052
9806,489.02588
9807,258.864
9808,249.43231
9809,234.10532
9810,398.66193
9811,468.63242
9812,624.28735
9813,258.48962
9814,561.3065
9815,16.165594
9816,337.6693
9817,328.73376
9818,806.14307
9819,475.65283
9820,841.0253
9821,190.426
9822,375.4853
9823,470.1793
9824,1019.89575
9825,301.3108
9826,478.21854
9827,89.991234
9828,313.8569
9829,631.49756
9830,381.83768
9831,231.90994
9832,272.1313
9833,395.42715
9834,1110.9048
9835,586.3248
9836,424.72287
9837,194.85512
9838,245.29105
9839,362.24313
9840,278.277
9841,493.2335
9842,836.671
9843,764.357
9844,454.26093
9845,620.0236
9846,1441.8094
9847,80.692406
9848,104.294174
9849,335.30917
9850,375.14273
9851,368.70926
9852,322.54382
9853,170.43362
9854,319.99252
9855,344.8341
9856,217.38733
9857,529.91504
9858,808.77325
9859,606.2308
9860,242.05862
9861,294.1563
9862,281.98145
9863,293.39825
9864,345.28564
9865,325.7189
9866,515.1743
9867,262.08258
9868,354.61316
9869,418.84274
9870,739.3226
9871,613.9526
9872,900.3406
9873,48.225616
9874,434.86777
9875,310.6028
9876,476.24042
9877,725.6675
9878,450.9429
9879,413.2523
9880,1021.4772
9881,233.92482
9882,513.69183
9883,481.87225
9884,598.91675
9885,263.17172
9886,448.52258
9887,413.181
9888,904.29254
9889,110.20389
9890,262.72214
9891,250.54684
9892,30.042505
9893,293.83813
9894,353.3812
9895,386.83334
9896,374.32104
9897,729.2127
9898,287.52155
9899,441.64276
9900,354.24686
9901,298.24274
9902,502.86844
9903,480.29504
9904,330.5892
9905,336.27554
9906,751.82825
9907,458.4208
9908,263.62906
9909,427.0192
9910,474.00177
9911,287.60907
9912,588.7407
9913,429.98544
9914,343.33597
9915,603.9048
9916,637.27936
9917,95.946335
9918,507.42126
9919,638.5867
9920,955.5973
9921,255.74228
9922,358.85388
9923,143.20103
9924,432.14966
9925,337.31693
9926,973.2164
9927,45.938396
9928,347.31955
9929,111.29211
9930,-3.723363
9931,204.4751
9932,100.10642
9933,390.03094
9934,332.56537
9935,377.91754
9936,290.58215
9937,412.7955
9938,663.3615
9939,502.65213
9940,588.50494
9941,356.93625
9942,579.89746
9943,454.92142
9944,270.6722
9945,382.85596
9946,524.5155
9947,343.18097
9948,253.27126
9949,555.7283
9950,673.0176
9951,255.95248
9952,563.1796
9953,328.79987
9954,347.2833
9955,276.0833
9956,330.02036
9957,210.36859
9958,231.12004
9959,249.88876
9960,370.85733
9961,265.68442
9962,220.02287
9963,91.476074
9964,235.0421
9965,332.8471
9966,390.1709
9967,214.32376
9968,257.81046
9969,168.33746
9970,408.64243
9971,193.07289
9972,333.36353
9973,357.09293
9974,1075.625
9975,215.92354
9976,346.1609
9977,378.63126
9978,221.58864
9979,91.18515
9980,787.95575
9981,219.36076
9982,217.51714
9983,341.24008
9984,1015.3814
9985,108.56923
9986,124.40578
9987,225.59303
9988,44.10901
9989,563.5392
9990,114.17575
9991,192.15594
9992,224.85568
9993,260.86728
9994,881.0094
9995,211.56004
9996,450.90408
9997,255.4036
9998,745.27826
9999,157.57317
10000,417.005
10001,468.27826
10002,835.93225
10003,566.68475
10004,491.79257
10005,23.196909
10006,38.716434
10007,300.62823
10008,628.8859
10009,468.2216
10010,1054.4993
10011,335.1334
10012,586.9146
10013,35.456215
10014,660.77246
10015,356.12906
10016,1078.4968
10017,186.9379
10018,216.52444
10019,380.27765
10020,53.039158
10021,445.3199
10022,207.51172
10023,343.88687
10024,454.127
10025,446.86063
10026,410.13577
10027,599.7476
10028,643.9804
10029,498.68448
10030,440.47208
10031,269.78235
10032,643.3578
10033,26.245144
10034,241.03947
10035,344.09616
10036,540.45435
10037,563.6464
10038,894.3628
10039,506.90448
10040,321.13556
10041,284.51425
10042,804.5086
10043,414.2969
10044,298.60873
10045,266.50357
10046,282.68124
10047,261.6501
10048,95.16262
10049,403.31607
10050,204.70183
10051,728.20514
10052,596.8504
10053,269.45554
10054,59.616566
10055,67.86191
10056,378.82297
10057,473.02304
10058,118.94095
10059,329.8616
10060,658.8689
10061,266.84247
10062,149.84302
10063,519.443
10064,307.3791
10065,592.9639
10066,717.0091
10067,569.39465
10068,400.37985
10069,389.18747
10070,379.667
10071,628.3498
10072,925.69403
10073,396.3659
10074,271.6237
10075,81.59478
10076,301.77213
10077,334.4348
10078,736.98456
10079,128.15753
10080,262.4094
10081,518.13116
10082,161.89896
10083,311.74454
10084,80.169785
10085,231.86006
10086,161.73006
10087,159.3631
10088,41.24987
10089,147.73547
10090,206.75119
10091,295.0568
10092,119.8555
10093,254.88353
10094,237.96057
10095,381.4688
10096,394.80466
10097,42.482605
10098,637.866
10099,361.18103
10100,289.70743
10101,156.01384
10102,575.55725
10103,651.3629
10104,829.10156
10105,360.59128
10106,94.793144
10107,98.0006
10108,784.049
10109,36.986893
10110,61.472313
10111,170.25816
10112,388.123
10113,21.284328
10114,262.65103
10115,716.73956
10116,855.876
10117,62.276237
10118,358.09213
10119,340.87344
10120,423.2261
10121,499.5918
10122,1713.8821
10123,53.6278
10124,500.7209
10125,354.80447
10126,770.7452
10127,-16.15655
10128,1501.7554
10129,150.56209
10130,513.8172
10131,250.55975
10132,1211.754
10133,83.0633
10134,555.50525
10135,381.93292
10136,192.08276
10137,124.9439
10138,865.77734
10139,450.68277
10140,75.65408
10141,388.90082
10142,272.1672
10143,166.89485
10144,297.9262
10145,295.37863
10146,383.62134
10147,180.85043
10148,617.3419
10149,170.13051
10150,177.37105
10151,548.9081
10152,800.36755
10153,400.4769
10154,260.08374
10155,500.2787
10156,724.47217
10157,778.9235
10158,747.0324
10159,201.00618
10160,279.03033
10161,264.82373
10162,372.63318
10163,167.78795
10164,555.03076
10165,241.98198
10166,1078.8379
10167,150.98012
10168,451.8016
10169,221.04794
10170,206.17357
10171,281.31668
10172,1114.4077
10173,33.550175
10174,311.83496
10175,302.3051
10176,460.02347
10177,440.9847
10178,298.50607
10179,84.821976
10180,417.59308
10181,355.1374
10182,476.38385
10183,486.88126
10184,1240.0332
10185,24.484076
10186,24.424852
10187,526.5876
10188,455.76608
10189,103.1454
10190,602.6355
10191,139.4726
10192,362.49927
10193,652.8853
10194,806.09467
10195,364.46304
10196,137.95383
10197,707.42145
10198,839.01404
10199,443.97626
10200,336.20728
10201,304.7281
10202,358.95654
10203,216.75339
10204,435.87616
10205,73.47375
10206,452.54785
10207,253.24706
10208,590.8897
10209,331.01007
10210,518.44366
10211,487.8418
10212,856.06775
10213,122.829956
10214,283.11328
10215,612.79565
10216,805.845
10217,-10.126891
10218,214.62216
10219,176.8046
10220,340.67758
10221,497.1486
10222,169.9629
10223,255.61916
10224,1032.2317
10225,4.9598384
10226,530.3328
10227,143.68642
10228,630.17944
10229,362.66425
10230,190.21225
10231,390.90933
10232,641.70624
10233,-15.5046835
10234,375.25598
10235,537.21686
10236,820.463
10237,102.48705
10238,178.54066
10239,427.98804
10240,295.25623
10241,218.5865
10242,649.97864
10243,297.16638
10244,320.94583
10245,708.0905
10246,1244.4005
10247,163.98193
10248,53.510696
10249,46.995125
10250,359.46494
10251,458.7207
10252,531.7013
10253,376.25992
10254,450.75467
10255,362.0638
10256,414.5639
10257,399.91284
10258,819.7996
10259,372.80054
10260,383.28217
10261,443.08844
10262,226.87813
10263,367.2392
10264,531.34344
10265,427.84695
10266,898.4702
10267,251.09406
10268,436.7786
10269,53.26054
10270,208.94197
10271,600.83295
10272,489.54608
10273,324.50687
10274,825.7824
10275,566.4664
10276,590.54944
10277,30.541046
10278,212.02997
10279,490.93445
10280,616.2715
10281,690.3347
10282,482.42297
10283,241.93304
10284,663.7503
10285,206.38972
10286,500.847
10287,347.3984
10288,703.0922
10289,441.17157
10290,594.30316
10291,558.87305
10292,526.0561
10293,652.29755
10294,721.2138
10295,151.30646
10296,156.88266
10297,605.195
10298,304.54886
10299,304.1752
10300,822.8465
10301,70.5031
10302,88.191025
10303,672.5757
10304,437.88187
10305,27.964031
10306,852.7297
10307,367.4195
10308,587.7207
10309,467.7924
10310,640.70483
10311,616.041
10312,715.2439
10313,577.77045
10314,716.5259
10315,563.4098
10316,525.7215
10317,403.58777
10318,393.33646
10319,282.21173
10320,37.090816
10321,438.46353
10322,75.99371
10323,876.6167
10324,765.8029
10325,300.87598
10326,740.6137
10327,509.63013
10328,644.9493
10329,548.4416
10330,436.945
10331,62.821247
10332,631.8364
10333,485.6349
10334,531.4144
10335,596.8448
10336,617.1794
10337,386.70508
10338,972.3805
10339,426.98947
10340,778.6707
10341,68.96571
10342,532.9385
10343,503.1651
10344,577.7691
10345,626.2944
10346,607.54736
10347,50.934654
10348,290.3421
10349,277.87473
10350,615.54865
10351,-0.11863975
10352,372.00217
10353,65.617676
10354,405.81744
10355,39.94243
10356,331.34158
10357,312.36087
10358,803.0697
10359,63.454903
10360,463.80896
10361,435.3929
10362,747.3251
10363,361.62012
10364,351.8567
10365,10.854242
10366,304.20892
10367,361.2703
10368,529.1284
10369,425.1346
10370,385.10696
10371,399.31784
10372,621.7299
10373,710.038
10374,542.117
10375,508.48154
10376,345.35815
10377,387.39426
10378,904.42487
10379,191.10321
10380,537.51154
10381,57.940823
10382,364.39224
10383,29.400997
10384,715.90265
10385,793.03613
10386,1053.637
10387,467.76395
10388,652.5048
10389,89.40494
10390,350.25674
10391,480.0502
10392,703.6535
10393,534.93176
10394,282.68384
10395,583.5271
10396,676.87384
10397,378.40497
10398,204.19102
10399,319.5879
10400,438.77917
10401,382.03677
10402,685.86194
10403,324.41098
10404,392.5703
10405,425.35092
10406,643.68396
10407,398.27792
10408,618.86395
10409,476.75543
10410,850.0082
10411,143.74251
10412,255.72025
10413,511.3846
10414,539.9384
10415,448.96222
10416,480.81497
10417,348.30066
10418,361.91562
10419,93.68902
10420,430.28516
10421,388.97928
10422,643.4076
10423,380.30234
10424,354.97104
10425,319.3006
10426,353.37054
10427,405.67007
10428,606.0484
10429,758.8136
10430,954.9418
10431,175.02141
10432,827.48956
10433,396.77365
10434,735.30646
10435,317.12653
10436,643.93567
10437,224.19139
10438,923.6824
10439,236.89499
10440,384.88293
10441,280.81287
10442,454.28052
10443,482.40826
10444,908.82025
10445,192.73746
10446,671.9571
10447,417.50107
10448,493.8359
10449,68.61519
10450,207.01291
10451,377.7806
10452,412.224
10453,61.337906
10454,590.0653
10455,45.262493
10456,186.39687
10457,468.8115
10458,390.06772
10459,399.0922
10460,734.5943
10461,48.456528
10462,252.56506
10463,605.3873
10464,899.5164
10465,156.77303
10466,627.95605
10467,356.6818
10468,692.3714
10469,370.72626
10470,20.69865
10471,284.2684
10472,407.58023
10473,517.03143
10474,916.6219
10475,467.59915
10476,533.5226
10477,313.6215
10478,1.7651956
10479,571.5322
10480,379.4753
10481,262.1577
10482,670.17413
10483,419.72467
10484,245.11404
10485,274.50256
10486,327.01187
10487,415.54346
10488,802.53754
10489,247.95853
10490,394.23257
10491,75.98595
10492,437.19562
10493,494.42386
10494,820.57007
10495,329.0249
10496,568.2246
10497,381.63324
10498,959.41284
10499,418.7545
10500,705.83673
10501,706.9811
10502,623.38434
10503,354.0649
10504,668.3226
10505,518.0768
10506,1033.9108
10507,295.80164
10508,727.13983
10509,260.63553
10510,486.29095
10511,77.542076
10512,254.61427
10513,660.78284
10514,497.42047
10515,434.5178
10516,749.22723
10517,367.84476
10518,626.60223
10519,282.87653
10520,591.2691
10521,311.8166
10522,431.29404
10523,212.483
10524,299.18106
10525,373.91437
10526,600.18695
10527,481.33908
10528,637.7177
10529,533.17834
10530,890.7947
10531,148.85796
10532,763.34174
10533,59.423542
10534,570.4713
10535,48.274193
10536,541.18994
10537,344.30585
10538,386.65134
10539,400.2505
10540,420.6496
10541,364.27896
10542,721.6367
10543,379.42844
10544,556.9338
10545,368.89914
10546,419.15967
10547,325.15775
10548,340.06955
10549,488.9746
10550,602.7457
10551,229.05423
10552,693.81494
10553,102.752106
10554,361.0009
10555,342.75092
10556,987.8965
10557,208.19109
10558,306.19485
10559,315.6388
10560,549.02216
10561,549.9489
10562,487.4534
10563,514.7551
10564,488.96863
10565,430.03528
10566,301.0431
10567,525.4458
10568,737.8539
10569,48.446835
10570,437.99182
10571,369.17935
10572,737.14874
10573,119.18705
10574,224.97754
10575,318.10748
10576,550.1489
10577,29.161495
10578,199.91284
10579,590.3628
10580,346.28122
10581,400.35547
10582,644.2026
10583,194.29385
10584,310.9251
10585,205.84961
10586,647.5413
10587,110.59377
10588,323.22998
10589,399.48547
10590,1116.092
10591,101.61723
10592,314.13647
10593,626.6327
10594,565.3906
10595,331.0865
10596,789.7715
10597,628.05566
10598,1746.5226
10599,484.0891
10600,517.91846
10601,89.46053
10602,1688.3253
10603,379.22687
10604,461.4167
10605,569.1896
10606,716.0719
10607,276.9002
10608,230.90898
10609,417.1776
10610,909.3546
10611,56.8007
10612,357.56854
10613,427.71622
10614,374.4211
10615,611.5228
10616,758.3008
10617,316.94537
10618,318.3693
10619,255.86766
10620,356.7105
10621,458.97443
10622,676.70715
10623,304.4333
10624,14.502112
10625,337.5048
10626,501.3332
10627,411.68967
10628,913.681
10629,341.5152
10630,731.58997
10631,432.59152
10632,692.4387
10633,232.32497
10634,454.924
10635,260.30917
10636,233.23906
10637,485.34042
10638,515.7822
10639,294.92316
10640,556.2331
10641,417.7096
10642,783.9208
10643,345.8548
10644,298.2097
10645,504.02618
10646,667.53644
10647,303.4172
10648,284.69272
10649,437.19315
10650,221.67613
10651,310.8132
10652,504.8136
10653,37.636974
10654,580.5713
10655,446.58212
10656,742.0909
10657,234.34532
10658,608.45264
10659,473.66122
10660,766.4995
10661,266.618
10662,234.88658
10663,187.64558
10664,465.70584
10665,288.263
10666,191.71959
10667,387.16302
10668,289.72028
10669,289.7532
10670,789.3616
10671,414.97232
10672,444.7004
10673,278.1388
10674,780.4805
10675,405.9512
10676,220.41562
10677,465.8267
10678,1052.9072
10679,455.48953
10680,255.86618
10681,287.37283
10682,292.8457
10683,420.81244
10684,421.5327
10685,267.0787
10686,418.36826
10687,519.24115
10688,783.46375
